State,County Code,Year,Rows
State: 09,County code: 001,Year: 20130101,Rows: 368
State: 09,County code: 001,Year: 20140101,Rows: 9131
State: 09,County code: 001,Year: 20150101,Rows: 9130
State: 09,County code: 001,Year: 20160101,Rows: 17690
State: 09,County code: 001,Year: 20170101,Rows: 17645
State: 09,County code: 001,Year: 20180101,Rows: 17642
State: 09,County code: 001,Year: 20190101,Rows: 17642
State: 08,County code: 123,Year: 20100101,Rows: 246
State: 08,County code: 123,Year: 20110101,Rows: 247
State: 08,County code: 123,Year: 20120101,Rows: 253
State: 08,County code: 123,Year: 20130101,Rows: 251
State: 08,County code: 123,Year: 20140101,Rows: 253
State: 08,County code: 123,Year: 20150101,Rows: 261
State: 08,County code: 123,Year: 20160101,Rows: 5301
State: 08,County code: 123,Year: 20170101,Rows: 8886
State: 08,County code: 123,Year: 20180101,Rows: 8886
State: 08,County code: 123,Year: 20190101,Rows: 8883
State: 08,County code: 103,Year: 20100101,Rows: 3528
State: 08,County code: 103,Year: 20110101,Rows: 8760
State: 08,County code: 103,Year: 20120101,Rows: 8784
State: 08,County code: 103,Year: 20130101,Rows: 8760
State: 08,County code: 103,Year: 20140101,Rows: 8760
State: 08,County code: 103,Year: 20150101,Rows: 8760
State: 08,County code: 103,Year: 20160101,Rows: 8784
State: 08,County code: 103,Year: 20170101,Rows: 8760
State: 08,County code: 103,Year: 20180101,Rows: 8760
State: 08,County code: 103,Year: 20190101,Rows: 8760
State: 08,County code: 101,Year: 20100101,Rows: 124
State: 08,County code: 101,Year: 20110101,Rows: 129
State: 08,County code: 101,Year: 20120101,Rows: 143
State: 08,County code: 101,Year: 20130101,Rows: 127
State: 08,County code: 101,Year: 20140101,Rows: 127
State: 08,County code: 101,Year: 20150101,Rows: 129
State: 08,County code: 101,Year: 20160101,Rows: 127
State: 08,County code: 101,Year: 20170101,Rows: 124
State: 08,County code: 101,Year: 20180101,Rows: 127
State: 08,County code: 101,Year: 20190101,Rows: 124
State: 08,County code: 083,Year: 20100101,Rows: 61
State: 08,County code: 083,Year: 20110101,Rows: 62
State: 08,County code: 083,Year: 20120101,Rows: 61
State: 08,County code: 083,Year: 20130101,Rows: 67
State: 08,County code: 083,Year: 20140101,Rows: 61
State: 08,County code: 083,Year: 20150101,Rows: 27
State: 08,County code: 077,Year: 20100101,Rows: 125
State: 08,County code: 077,Year: 20110101,Rows: 122
State: 08,County code: 077,Year: 20120101,Rows: 125
State: 08,County code: 077,Year: 20130101,Rows: 126
State: 08,County code: 077,Year: 20140101,Rows: 8883
State: 08,County code: 077,Year: 20150101,Rows: 8888
State: 08,County code: 077,Year: 20160101,Rows: 8831
State: 08,County code: 077,Year: 20170101,Rows: 8760
State: 08,County code: 077,Year: 20180101,Rows: 8758
State: 08,County code: 077,Year: 20190101,Rows: 8760
State: 08,County code: 069,Year: 20100101,Rows: 125
State: 08,County code: 069,Year: 20110101,Rows: 129
State: 08,County code: 069,Year: 20120101,Rows: 124
State: 08,County code: 069,Year: 20130101,Rows: 132
State: 08,County code: 069,Year: 20140101,Rows: 122
State: 08,County code: 069,Year: 20150101,Rows: 4687
State: 08,County code: 069,Year: 20160101,Rows: 8850
State: 08,County code: 069,Year: 20170101,Rows: 8760
State: 08,County code: 069,Year: 20180101,Rows: 8760
State: 08,County code: 069,Year: 20190101,Rows: 8760
State: 08,County code: 067,Year: 20100101,Rows: 173
State: 08,County code: 067,Year: 20110101,Rows: 161
State: 08,County code: 067,Year: 20120101,Rows: 163
State: 08,County code: 067,Year: 20130101,Rows: 141
State: 08,County code: 067,Year: 20140101,Rows: 171
State: 08,County code: 067,Year: 20150101,Rows: 180
State: 08,County code: 067,Year: 20160101,Rows: 7473
State: 08,County code: 067,Year: 20170101,Rows: 8790
State: 08,County code: 067,Year: 20180101,Rows: 7322
State: 08,County code: 067,Year: 20190101,Rows: 4354
State: 08,County code: 041,Year: 20100101,Rows: 124
State: 08,County code: 041,Year: 20110101,Rows: 124
State: 08,County code: 041,Year: 20120101,Rows: 124
State: 08,County code: 041,Year: 20130101,Rows: 125
State: 08,County code: 041,Year: 20140101,Rows: 125
State: 08,County code: 041,Year: 20150101,Rows: 129
State: 08,County code: 041,Year: 20160101,Rows: 4661
State: 08,County code: 041,Year: 20170101,Rows: 8760
State: 08,County code: 041,Year: 20180101,Rows: 8760
State: 08,County code: 041,Year: 20190101,Rows: 8760
State: 08,County code: 039,Year: 20100101,Rows: 62
State: 08,County code: 039,Year: 20110101,Rows: 17
State: 08,County code: 035,Year: 20100101,Rows: 124
State: 08,County code: 035,Year: 20110101,Rows: 122
State: 08,County code: 035,Year: 20120101,Rows: 126
State: 08,County code: 035,Year: 20130101,Rows: 135
State: 08,County code: 035,Year: 20140101,Rows: 186
State: 08,County code: 035,Year: 20150101,Rows: 133
State: 08,County code: 035,Year: 20160101,Rows: 125
State: 08,County code: 035,Year: 20170101,Rows: 5238
State: 08,County code: 035,Year: 20180101,Rows: 8883
State: 08,County code: 035,Year: 20190101,Rows: 8882
State: 08,County code: 031,Year: 20100101,Rows: 918
State: 08,County code: 031,Year: 20110101,Rows: 920
State: 08,County code: 031,Year: 20120101,Rows: 912
State: 08,County code: 031,Year: 20130101,Rows: 7046
State: 08,County code: 031,Year: 20140101,Rows: 18207
State: 08,County code: 031,Year: 20150101,Rows: 27748
State: 08,County code: 031,Year: 20160101,Rows: 35777
State: 08,County code: 031,Year: 20170101,Rows: 35652
State: 08,County code: 031,Year: 20180101,Rows: 42661
State: 08,County code: 031,Year: 20190101,Rows: 44412
State: 08,County code: 013,Year: 20100101,Rows: 247
State: 08,County code: 013,Year: 20110101,Rows: 264
State: 08,County code: 013,Year: 20120101,Rows: 251
State: 08,County code: 013,Year: 20130101,Rows: 249
State: 08,County code: 013,Year: 20140101,Rows: 249
State: 08,County code: 013,Year: 20150101,Rows: 246
State: 08,County code: 013,Year: 20160101,Rows: 244
State: 08,County code: 013,Year: 20170101,Rows: 249
State: 08,County code: 013,Year: 20180101,Rows: 4663
State: 08,County code: 013,Year: 20190101,Rows: 9003
State: 08,County code: 005,Year: 20100101,Rows: 128
State: 08,County code: 005,Year: 20110101,Rows: 125
State: 08,County code: 005,Year: 20120101,Rows: 128
State: 08,County code: 005,Year: 20130101,Rows: 123
State: 08,County code: 005,Year: 20140101,Rows: 123
State: 08,County code: 005,Year: 20150101,Rows: 127
State: 08,County code: 005,Year: 20160101,Rows: 122
State: 08,County code: 005,Year: 20170101,Rows: 122
State: 08,County code: 005,Year: 20180101,Rows: 125
State: 08,County code: 005,Year: 20190101,Rows: 122
State: 08,County code: 001,Year: 20100101,Rows: 191
State: 08,County code: 001,Year: 20110101,Rows: 189
State: 08,County code: 001,Year: 20120101,Rows: 187
State: 08,County code: 001,Year: 20130101,Rows: 197
State: 08,County code: 001,Year: 20140101,Rows: 196
State: 08,County code: 001,Year: 20150101,Rows: 73
State: 08,County code: 001,Year: 20160101,Rows: 2955
State: 08,County code: 001,Year: 20170101,Rows: 8820
State: 08,County code: 001,Year: 20180101,Rows: 8821
State: 08,County code: 001,Year: 20190101,Rows: 8823
State: 06,County code: 113,Year: 20100101,Rows: 65
State: 06,County code: 113,Year: 20110101,Rows: 66
State: 06,County code: 113,Year: 20120101,Rows: 67
State: 06,County code: 113,Year: 20130101,Rows: 63
State: 06,County code: 113,Year: 20140101,Rows: 68
State: 06,County code: 113,Year: 20150101,Rows: 65
State: 06,County code: 113,Year: 20160101,Rows: 65
State: 06,County code: 113,Year: 20170101,Rows: 68
State: 06,County code: 113,Year: 20180101,Rows: 61
State: 06,County code: 113,Year: 20190101,Rows: 58
State: 06,County code: 111,Year: 20100101,Rows: 427
State: 06,County code: 111,Year: 20110101,Rows: 425
State: 06,County code: 111,Year: 20120101,Rows: 34370
State: 06,County code: 111,Year: 20130101,Rows: 39741
State: 06,County code: 111,Year: 20140101,Rows: 50843
State: 06,County code: 111,Year: 20150101,Rows: 52560
State: 06,County code: 111,Year: 20160101,Rows: 52704
State: 06,County code: 111,Year: 20170101,Rows: 52560
State: 06,County code: 111,Year: 20180101,Rows: 52560
State: 06,County code: 111,Year: 20190101,Rows: 52560
State: 06,County code: 107,Year: 20100101,Rows: 122
State: 06,County code: 107,Year: 20110101,Rows: 123
State: 06,County code: 107,Year: 20120101,Rows: 123
State: 06,County code: 107,Year: 20130101,Rows: 123
State: 06,County code: 107,Year: 20140101,Rows: 131
State: 06,County code: 107,Year: 20150101,Rows: 131
State: 06,County code: 107,Year: 20160101,Rows: 128
State: 06,County code: 107,Year: 20170101,Rows: 134
State: 06,County code: 107,Year: 20180101,Rows: 114
State: 06,County code: 107,Year: 20190101,Rows: 119
State: 06,County code: 101,Year: 20100101,Rows: 365
State: 06,County code: 101,Year: 20110101,Rows: 365
State: 06,County code: 101,Year: 20120101,Rows: 366
State: 06,County code: 101,Year: 20130101,Rows: 365
State: 06,County code: 101,Year: 20140101,Rows: 365
State: 06,County code: 101,Year: 20150101,Rows: 365
State: 06,County code: 101,Year: 20160101,Rows: 366
State: 06,County code: 101,Year: 20170101,Rows: 365
State: 06,County code: 101,Year: 20180101,Rows: 353
State: 06,County code: 101,Year: 20190101,Rows: 365
State: 06,County code: 099,Year: 20100101,Rows: 14718
State: 06,County code: 099,Year: 20110101,Rows: 17555
State: 06,County code: 099,Year: 20120101,Rows: 17601
State: 06,County code: 099,Year: 20130101,Rows: 17407
State: 06,County code: 099,Year: 20140101,Rows: 17551
State: 06,County code: 099,Year: 20150101,Rows: 16136
State: 06,County code: 099,Year: 20160101,Rows: 17599
State: 06,County code: 099,Year: 20170101,Rows: 17550
State: 06,County code: 099,Year: 20180101,Rows: 17551
State: 06,County code: 099,Year: 20190101,Rows: 17550
State: 06,County code: 097,Year: 20100101,Rows: 8632
State: 06,County code: 097,Year: 20110101,Rows: 8507
State: 06,County code: 097,Year: 20120101,Rows: 8123
State: 06,County code: 097,Year: 20130101,Rows: 8074
State: 06,County code: 097,Year: 20140101,Rows: 8438
State: 06,County code: 097,Year: 20150101,Rows: 8406
State: 06,County code: 097,Year: 20160101,Rows: 8784
State: 06,County code: 097,Year: 20170101,Rows: 8748
State: 06,County code: 097,Year: 20180101,Rows: 8595
State: 06,County code: 097,Year: 20190101,Rows: 8662
State: 06,County code: 095,Year: 20100101,Rows: 214
State: 06,County code: 095,Year: 20110101,Rows: 8589
State: 06,County code: 095,Year: 20120101,Rows: 8484
State: 06,County code: 095,Year: 20130101,Rows: 17172
State: 06,County code: 095,Year: 20140101,Rows: 17234
State: 06,County code: 095,Year: 20150101,Rows: 16910
State: 06,County code: 095,Year: 20160101,Rows: 17568
State: 06,County code: 095,Year: 20170101,Rows: 17520
State: 06,County code: 095,Year: 20180101,Rows: 17313
State: 06,County code: 095,Year: 20190101,Rows: 17513
State: 06,County code: 093,Year: 20100101,Rows: 66
State: 06,County code: 093,Year: 20110101,Rows: 64
State: 06,County code: 093,Year: 20120101,Rows: 66
State: 06,County code: 093,Year: 20130101,Rows: 66
State: 06,County code: 093,Year: 20140101,Rows: 63
State: 06,County code: 093,Year: 20150101,Rows: 61
State: 06,County code: 093,Year: 20160101,Rows: 62
State: 06,County code: 093,Year: 20170101,Rows: 67
State: 06,County code: 093,Year: 20180101,Rows: 4448
State: 06,County code: 093,Year: 20190101,Rows: 8760
State: 06,County code: 089,Year: 20100101,Rows: 184
State: 06,County code: 089,Year: 20110101,Rows: 186
State: 06,County code: 089,Year: 20120101,Rows: 187
State: 06,County code: 089,Year: 20130101,Rows: 185
State: 06,County code: 089,Year: 20140101,Rows: 185
State: 06,County code: 089,Year: 20150101,Rows: 61
State: 06,County code: 089,Year: 20160101,Rows: 62
State: 06,County code: 089,Year: 20170101,Rows: 62
State: 06,County code: 089,Year: 20180101,Rows: 61
State: 06,County code: 089,Year: 20190101,Rows: 60
State: 06,County code: 087,Year: 20100101,Rows: 8760
State: 06,County code: 087,Year: 20110101,Rows: 8760
State: 06,County code: 087,Year: 20120101,Rows: 8760
State: 06,County code: 087,Year: 20130101,Rows: 14640
State: 06,County code: 087,Year: 20140101,Rows: 13185
State: 06,County code: 087,Year: 20150101,Rows: 17520
State: 06,County code: 087,Year: 20160101,Rows: 17568
State: 06,County code: 087,Year: 20170101,Rows: 17520
State: 06,County code: 087,Year: 20180101,Rows: 17520
State: 06,County code: 087,Year: 20190101,Rows: 17520
State: 06,County code: 085,Year: 20100101,Rows: 8571
State: 06,County code: 085,Year: 20110101,Rows: 8748
State: 06,County code: 085,Year: 20120101,Rows: 10694
State: 06,County code: 085,Year: 20130101,Rows: 17192
State: 06,County code: 085,Year: 20140101,Rows: 19405
State: 06,County code: 085,Year: 20150101,Rows: 26199
State: 06,County code: 085,Year: 20160101,Rows: 26474
State: 06,County code: 085,Year: 20170101,Rows: 26278
State: 06,County code: 085,Year: 20180101,Rows: 26296
State: 06,County code: 085,Year: 20190101,Rows: 26395
State: 06,County code: 083,Year: 20100101,Rows: 9754
State: 06,County code: 083,Year: 20110101,Rows: 17520
State: 06,County code: 083,Year: 20120101,Rows: 17412
State: 06,County code: 083,Year: 20130101,Rows: 17259
State: 06,County code: 083,Year: 20140101,Rows: 26269
State: 06,County code: 083,Year: 20150101,Rows: 35023
State: 06,County code: 083,Year: 20160101,Rows: 26352
State: 06,County code: 083,Year: 20170101,Rows: 29945
State: 06,County code: 083,Year: 20180101,Rows: 35016
State: 06,County code: 083,Year: 20190101,Rows: 35039
State: 06,County code: 081,Year: 20100101,Rows: 8522
State: 06,County code: 081,Year: 20110101,Rows: 8495
State: 06,County code: 081,Year: 20120101,Rows: 8421
State: 06,County code: 081,Year: 20130101,Rows: 8464
State: 06,County code: 081,Year: 20140101,Rows: 8587
State: 06,County code: 081,Year: 20150101,Rows: 8710
State: 06,County code: 081,Year: 20160101,Rows: 8784
State: 06,County code: 081,Year: 20170101,Rows: 8755
State: 06,County code: 081,Year: 20180101,Rows: 8702
State: 06,County code: 081,Year: 20190101,Rows: 8744
State: 06,County code: 079,Year: 20100101,Rows: 20611
State: 06,County code: 079,Year: 20110101,Rows: 33303
State: 06,County code: 079,Year: 20120101,Rows: 35081
State: 06,County code: 079,Year: 20130101,Rows: 34904
State: 06,County code: 079,Year: 20140101,Rows: 35033
State: 06,County code: 079,Year: 20150101,Rows: 34996
State: 06,County code: 079,Year: 20160101,Rows: 35136
State: 06,County code: 079,Year: 20170101,Rows: 35016
State: 06,County code: 079,Year: 20180101,Rows: 35039
State: 06,County code: 079,Year: 20190101,Rows: 35040
State: 06,County code: 077,Year: 20100101,Rows: 9754
State: 06,County code: 077,Year: 20110101,Rows: 26280
State: 06,County code: 077,Year: 20120101,Rows: 26352
State: 06,County code: 077,Year: 20130101,Rows: 26128
State: 06,County code: 077,Year: 20140101,Rows: 26272
State: 06,County code: 077,Year: 20150101,Rows: 26280
State: 06,County code: 077,Year: 20160101,Rows: 26321
State: 06,County code: 077,Year: 20170101,Rows: 26255
State: 06,County code: 077,Year: 20180101,Rows: 26280
State: 06,County code: 077,Year: 20190101,Rows: 26280
State: 06,County code: 075,Year: 20100101,Rows: 8502
State: 06,County code: 075,Year: 20110101,Rows: 8578
State: 06,County code: 075,Year: 20120101,Rows: 8189
State: 06,County code: 075,Year: 20130101,Rows: 8355
State: 06,County code: 075,Year: 20140101,Rows: 8583
State: 06,County code: 075,Year: 20150101,Rows: 8714
State: 06,County code: 075,Year: 20160101,Rows: 8784
State: 06,County code: 075,Year: 20170101,Rows: 8688
State: 06,County code: 075,Year: 20180101,Rows: 8729
State: 06,County code: 075,Year: 20190101,Rows: 8755
State: 06,County code: 073,Year: 20100101,Rows: 12300
State: 06,County code: 073,Year: 20110101,Rows: 10695
State: 06,County code: 073,Year: 20120101,Rows: 22865
State: 06,County code: 073,Year: 20130101,Rows: 31144
State: 06,County code: 073,Year: 20140101,Rows: 25042
State: 06,County code: 073,Year: 20150101,Rows: 17451
State: 06,County code: 073,Year: 20160101,Rows: 17781
State: 06,County code: 073,Year: 20170101,Rows: 14602
State: 06,County code: 073,Year: 20180101,Rows: 13354
State: 06,County code: 073,Year: 20190101,Rows: 9497
State: 06,County code: 071,Year: 20100101,Rows: 544
State: 06,County code: 071,Year: 20110101,Rows: 507
State: 06,County code: 071,Year: 20120101,Rows: 524
State: 06,County code: 071,Year: 20130101,Rows: 526
State: 06,County code: 071,Year: 20140101,Rows: 464
State: 06,County code: 071,Year: 20150101,Rows: 4456
State: 06,County code: 071,Year: 20160101,Rows: 27025
State: 06,County code: 071,Year: 20170101,Rows: 26947
State: 06,County code: 071,Year: 20180101,Rows: 26949
State: 06,County code: 071,Year: 20190101,Rows: 26949
State: 06,County code: 069,Year: 20100101,Rows: 8760
State: 06,County code: 069,Year: 20110101,Rows: 8760
State: 06,County code: 069,Year: 20120101,Rows: 8760
State: 06,County code: 069,Year: 20130101,Rows: 8747
State: 06,County code: 069,Year: 20140101,Rows: 8760
State: 06,County code: 069,Year: 20150101,Rows: 8758
State: 06,County code: 069,Year: 20160101,Rows: 8784
State: 06,County code: 069,Year: 20170101,Rows: 8760
State: 06,County code: 069,Year: 20180101,Rows: 8760
State: 06,County code: 069,Year: 20190101,Rows: 8760
State: 06,County code: 067,Year: 20100101,Rows: 409
